path,size_bytes,sha256,content_check,status
04_submission/journal_submission/internal_qc/wps_render_main/final-page-14.png,299359,3E460242032629B483E43343D787BF68E11835AEF54263E1F95E8617A1B88BE0,Image decoded and verified,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/internal_qc/wps_render_main/final-page-15.png,343901,B57E4D239261AD8ACED33F3105E20FBC208B1229CAE57E3599676DB1E4D04B12,Image decoded and verified,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/internal_qc/wps_render_main/final-page-16.png,322448,4BBD633867E115AC49B2D0440C8CCC0B48CEC50E2EA65C3180B3C3890476C5C4,Image decoded and verified,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/internal_qc/wps_render_main/final-page-17.png,317562,F504774EA50F08313CF0A0C6E9C4AAE8E91E2B27D4D48EB38EFB5DBDF61A21E2,Image decoded and verified,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/internal_qc/wps_render_main/final-page-18.png,334455,F4DDA0C91DE9978A4CB6587C1E0ED50C6A8431E9EFDBDBF802785B704DAFF488,Image decoded and verified,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/internal_qc/wps_render_main/final-page-19.png,308902,F9135F3F725CD7BED10CCFF36E3FAC7922FBCF65EA0B3780EEF30E8D038D30EC,Image decoded and verified,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/internal_qc/wps_render_main/final-page-20.png,316338,97582955BDF36CB6118D059D8A5CCECBDB65574A76098E8E3BB1C155E19ECFF1,Image decoded and verified,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/internal_qc/wps_render_main/final-page-21.png,298436,77E6B3466D7333FBEB83CBA70E3377F3AABD928E9F18D602130DA5FA7B278077,Image decoded and verified,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/internal_qc/wps_render_main/final-page-22.png,288055,1B70EDE8EE4A350D3CB799C7BCE36E5E51FCAB6C97BBDD8E7654BF5124AF20CF,Image decoded and verified,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/internal_qc/wps_render_main/final-page-23.png,297515,B846B45E0923F37EDDC5FA45AA94047E984A9BBFFDB1BE2A8122A28685DF8831,Image decoded and verified,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/internal_qc/wps_render_main/final-page-24.png,246091,99A3C973FC2C6647A5E09252FC895C24EED96E1B8C2627DEF12F0531FCCBE4C5,Image decoded and verified,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/internal_qc/wps_render_main/final-page-25.png,313684,B7B2F7E6639FC91A1CC895C0E0E0D16860D157AEFE7D17C7EC185A87AD9B4869,Image decoded and verified,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/internal_qc/wps_render_main/final-page-26.png,294811,0FF98F774AC6B9C9A3BD6F172631D1FDFCFD5CFB2423E42619A80FFD3C0613E1,Image decoded and verified,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/internal_qc/wps_render_main/final-page-27.png,309110,300C76662131816B14EAA26DB2E1B9FF54D0DE40F718875B8227299E67AE2A20,Image decoded and verified,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/internal_qc/wps_render_main/final-page-28.png,273782,212EE70F4E04E4306016507479A303513BADBDC47E58C72ECABE07764EBCF683,Image decoded and verified,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/internal_qc/wps_render_main/final-page-29.png,289179,5003D4500303B8D1317E69033B7B4C29DC572E288D1047B55FFCBC03A548D857,Image decoded and verified,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/internal_qc/wps_render_main/final-page-30.png,291647,C05A6EB7D07D06C887321FCF63FA0AA2022A6C61B6763F9E83554E9FDC0524B3,Image decoded and verified,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/internal_qc/wps_render_main/final-page-31.png,297639,9F6C6074FE70AF06A7F29CA2EAD5BE4D6E9421AC2D2E98D48632AF42357887FB,Image decoded and verified,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/internal_qc/wps_render_main/final-page-32.png,195301,33A7157DFF744CB30442E1F99E72A51377EBF0BE969B9A42EB827934991C6A9A,Image decoded and verified,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/internal_qc/wps_render_supplement/Supplementary_Information_WPS.pdf,4542966,381443FECD760A65B91ACD06540E8F20A7520FAEA211626B2100B7DEFC2B4D99,PDF parsed; 17 pages,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/internal_qc/wps_render_supplement/contact_sheet_supplement_01-09.png,932483,8E1E1E4939634A7195E47ED196F1CEE6AFADF0AC4ABF3D50DA1254D09FF8798E,Image decoded and verified,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/internal_qc/wps_render_supplement/contact_sheet_supplement_10-17.png,501670,720F33C57C867EE9DF258630EC3993ABC87AAC5B6862DD55D6E255F5602B22C5,Image decoded and verified,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/internal_qc/wps_render_supplement/final-page-01.png,402853,387422830F480CFFFC8D7C05616FF135971793DFD733082FD64D1841CF0B0A23,Image decoded and verified,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/internal_qc/wps_render_supplement/final-page-02.png,466270,944F499B71D564986756D0530E8632CB1BBEC80661956F685C61798F7C386D61,Image decoded and verified,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/internal_qc/wps_render_supplement/final-page-03.png,394792,C9F30A56430FD2C8687823A55C533252177F6E515B316ABCD227C2A3830B7846,Image decoded and verified,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/internal_qc/wps_render_supplement/final-page-04.png,274791,58CCDD6DC1B19ED0DC76BF842C52657519C7CFFC7FD89E772E91969AC8CB1012,Image decoded and verified,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/internal_qc/wps_render_supplement/final-page-05.png,287073,58E7E81165A9BB0360F27D7D5E9684744B0770E8FBDC44123CDEEAD02574F443,Image decoded and verified,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/internal_qc/wps_render_supplement/final-page-06.png,195807,03F860806265AB6493102825A6202182204C58A3B375EC4E163FC17E52C276F1,Image decoded and verified,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/internal_qc/wps_render_supplement/final-page-07.png,217014,3FCB51617095463B2EB2F97A572C02C97B3C3D6A0F74A7C034A203E345F1EC23,Image decoded and verified,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/internal_qc/wps_render_supplement/final-page-08.png,116848,A1D92665BF3B3463E951E037AB24DC1202800CF39329F5D61FEA43CF4F61C24E,Image decoded and verified,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/internal_qc/wps_render_supplement/final-page-09.png,222179,E016896A6AC299D914BFD3C3F0E3D60AEAA009241C0D6B21A0234580194D4D91,Image decoded and verified,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/internal_qc/wps_render_supplement/final-page-10.png,213469,43DC726D9746C77A97BEAE2DEFFE81AA7AD7CDBEA588BE43774C1BC5C1AAF68B,Image decoded and verified,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/internal_qc/wps_render_supplement/final-page-11.png,204555,239087BE33EE14305BD7EA5F51BAC699428302F58A4A4E774E39673F3FF0EBC2,Image decoded and verified,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/internal_qc/wps_render_supplement/final-page-12.png,171301,E625620CFB529396FA346B5695E38110DD66B386CAE30E9F1C112A60781E4E7C,Image decoded and verified,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/internal_qc/wps_render_supplement/final-page-13.png,211010,7DB453B987E0F0E84AFEB9D80FA8A2CD2FCD6C8E2F091157CB5887EA2DD3ED42,Image decoded and verified,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/internal_qc/wps_render_supplement/final-page-14.png,166891,7F23B42958FF07B95566D4A0BD0A6CA7A92F921A927D9900BB4154AAAE7DBFDB,Image decoded and verified,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/internal_qc/wps_render_supplement/final-page-15.png,212127,3CA6B138C6CB060AF9D9EE6CE377D1817EE4B38650ADF3CACCD3683C07E4E85F,Image decoded and verified,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/internal_qc/wps_render_supplement/final-page-16.png,305065,B4AF3AEFB2A4A38D7E806CFDA5586ADB56D7EB56F36E40C9378524B6412EDC26,Image decoded and verified,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/internal_qc/wps_render_supplement/final-page-17.png,340510,26B69DB9A9DAD1FABEBBA7D0382DB515A4799DCC2CC66CFBA88A7B9A42BCDAEC,Image decoded and verified,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/main_text/Manuscript.docx,62141,520B4D56C872079B8A1C8B1CF70D1DAEED6BC0E449E6D08C2103EC782A2F8796,ZIP CRC / Office XML verified,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/portal_upload_optional/Supplementary_Figure_S1.pdf,51533,091483972D0801DD8B6970B536940B16F906DF2D24A2916A9164CB04CD085B91,PDF parsed; 1 pages,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/portal_upload_optional/Supplementary_Figure_S2.pdf,50861,2CF32E5FAAE7111814C7DBB18C8D13AE14F8815B68CB49B1FD7C0AA65D1B2A20,PDF parsed; 1 pages,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/portal_upload_optional/Supplementary_Figure_S3.pdf,51281,2D6E73D24A49D76256301A70BBE7F710A170BE1649938E783F86AF5F3FF4A26F,PDF parsed; 1 pages,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/portal_upload_optional/Supplementary_Figure_S4.pdf,47952,CE12F7B0E0FD62DB738B1A0786712B19DF83CD10C3D4FE19F66FE6078538CBE0,PDF parsed; 1 pages,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/portal_upload_optional/Supplementary_Figure_S5.pdf,51706,C66D3B07535233DB5269395DE08D8228CD09F16AFCDAFA00FEEE80839894D76A,PDF parsed; 1 pages,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/portal_upload_optional/Supplementary_Figure_S6.pdf,48118,07591A5E90F73475035FA4E5B8AA927FD3BD788D82CA47B0A669D38E3F444EEA,PDF parsed; 1 pages,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/portal_upload_optional/Supplementary_Figure_S7.pdf,48444,69DB11B29CACE23DDBACF169F5B515CED9328FCD1BE26BBDAEB50D1768182FFF,PDF parsed; 1 pages,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/portal_upload_optional/Supplementary_Figure_S8.pdf,49826,B085EE2D5B1F8F858546FA5A317754EA0D878D0B7A35786D8C07791F43443BE3,PDF parsed; 1 pages,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/portal_upload_optional/Supplementary_Figure_S9.pdf,52943,4D04E51A9282E2BBB39DCBE7745D6978A46B1BCBD47FBC7C54DDD33964EAE075,PDF parsed; 1 pages,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/portal_upload_required/Cover_Letter.docx,40559,4D209CE5C96A9FFDD363D0DB99DB1BE1A4B9077EADF3E2C43DAC10AF43AAC3FA,ZIP CRC / Office XML verified,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/portal_upload_required/Figure_1.pdf,58256,2A983EF01120B69DD57CF25DD601489F50991F9F1BED31F9B317D08BB9865C24,PDF parsed; 1 pages,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/portal_upload_required/Figure_2.pdf,49303,C7B50FF0829D7ADF7B5B819747C7B6F78F61760DFABB18D088E5F6BE290D3DFB,PDF parsed; 1 pages,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/portal_upload_required/Figure_3.pdf,54202,61FC164955295F80BF4055F5CAC93A5CC3CE9D24866CD8A0FA5DD51965C8ED6E,PDF parsed; 1 pages,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/portal_upload_required/Figure_4.pdf,54815,D32BDF28F07F8BD5E45DFEE9F62D833AFE8E1B5DFFC2F74FD5733A53B53D99C2,PDF parsed; 1 pages,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/portal_upload_required/Figure_5.pdf,63040,720350AAEA542F7ED0364EC87B5B2E2D2A18694480172C65ECE2BE27CFCF9520,PDF parsed; 1 pages,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/portal_upload_required/Figure_Source_Data.zip,186694,5B2051C4D7D4A6128CAD5B51DA35B08474B714CD640ED54FB1B6FAFD163A27D7,ZIP CRC / Office XML verified,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/portal_upload_required/Full_Statistical_Results.zip,10814743,7B6805AE83A8A73C9FC28FB6CCA5F36B7E75B35926C7DEBB2B518DF33E025F86,ZIP CRC / Office XML verified,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/portal_upload_required/Manuscript.docx,62141,520B4D56C872079B8A1C8B1CF70D1DAEED6BC0E449E6D08C2103EC782A2F8796,ZIP CRC / Office XML verified,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/portal_upload_required/Regulator_Sensitivity.zip,23794,C1F40EB90D344A150D61DE472C9F6B37FA9470CDD2CD0BBC45988D18B8CEA7F8,ZIP CRC / Office XML verified,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/portal_upload_required/Supplementary_Information.docx,3777931,C3FB2AB5E616C76C888D4F4D07E3C12D7E7D14BB78FAF3651E7462B43EAE4C1F,ZIP CRC / Office XML verified,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/references/crossref_raw_gateC8BR.json,888631,C39C5BA7FA75902EF972929CA9739245A1967EC271CE2B57B217606DFB30340E,JSON parsed,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/references/reference_verification_gateC8BR.csv,5699,485EC8B15834714105312C85D79778BBC208B482FA22AFF9ADD010627F92D3B6,parsed 28 data rows; 11 columns,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/references/reference_verification_gateC8BR.md,2293,9C4E5F405B6C8A3667092A0C2AAF1DE5446EE8E9B5FCFFC2C554D560E155400D,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/references/references_gateC8BR_vancouver.md,6725,9AE9785180DFDF9E8C886E5DE0CB1D440836A2D079938EE469328B323E9D4C47,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/reproducibility/CITATION.cff,1021,E82ED98B8C81BF7570A8AC805CB2D11685414583C4327145D0F829DAB7136B5D,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/reproducibility/LICENSE,1077,C7F66564CA727134EF67BCA05E24647E1BC9FF4C5C1A37DC4FE75E3D80C63844,SHA-256 and size only; no semantic-content assertion,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/reproducibility/LICENSE_CONTENT_CC_BY_4.0.md,475,619C8CF18174195EC168ABF487D54E12668EB0B2361DE2457EBE41D9FE308111,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/reproducibility/LICENSE_SCOPE.md,1414,E0C3B3BBF090F4148D70CC5E07C3E008C907D15BAB63392BFD175CE5FA993755,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/reproducibility/README.md,6800,BBBC330F1D85C3158F6FCA0AB295C744F5786709F65052D35263DB409F115E30,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/reproducibility/REPRODUCIBILITY.md,7913,8E151E402CED0EB7D0529DEE99AC1AE14C7E80032F53490C86EB2BC187663A68,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/reproducibility/build_submission_package.ps1,1012,EB104912FF0DC6553A7D188D4EADE7731A9C2DD64A1B7390DFB27F390D69788D,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/reproducibility/check_submission_environment.py,3073,E295DAD3B30B4C970D61898335B62A96686236EE3E791798D29A8368E45C777E,Python AST parsed; not executed,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/reproducibility/create_submission_environment.ps1,2519,2893DE98CC3518ADDDA0234DAC3384C58575FA7CF505F53BA4A30300B910113E,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/reproducibility/docx_a11y_audit.py,5024,4769DB2C724EF7F00281DE6329A09240851960C3BABFC1C09ECD94FEF207E4C4,Python AST parsed; not executed,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/reproducibility/environment_analysis.yml,6940,8EA1D200AE1591EAF703C60CF8637219620435F6352FEB7F417E17F9E458024C,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/reproducibility/environment_analysis_python.txt,75,9AA2A389C3847E3D2E91E668ECF1C7EEF6AC521408D64A8E6523921DC1034670,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/reproducibility/environment_analysis_win64.txt,16373,33420316116A45583D32AC1C65A3D5933A5B78897D1EEB4125C3C7188E461DB5,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/reproducibility/environment_submission.yml,494,279B641273B460F968FEC5045A5407FDD67DD5656D13CB3EAD5398EC323315B3,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/reproducibility/environment_submission_win64.txt,1607,CF9E8C34FD63EF1E6A9461B31593D8F12872F974F93E39AA27CD6BB5E73FDDB1,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/reproducibility/phase17_round6_01_overlap_depletion_sensitivity.R,18397,1FD13F1C1B47F7A9062FFDCDC24C773305CC19AC51060625EF64667020743AE5,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/reproducibility/phase17_round6_02_build_overlap_depletion_figure.py,9059,0AA479142BF139F01E21235039F85B06B03E6B59E0E2D0CD291500F142F1F50D,Python AST parsed; not executed,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/reproducibility/phase17_round6_03_full_pipeline_identity_resampling.py,22883,7A28EB02C49F0B2C951180D83438D82FF1E4D83E7D7CC345BFA7987040A9A960,Python AST parsed; not executed,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/reproducibility/phase17_round6_04_audit_r1_hold_and_prepare_propagation.py,22422,DEE1A9DDC839C5B1BC9EF6C6B2B1D3B7A6A19F3EC74C2EE4EAFA5813C7A732B7,Python AST parsed; not executed,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/reproducibility/phase17_round6_05_fit_identity_uncertainty_composition.py,9772,93C9F6C2F0EF986C5C8DC67CE9B16976F8A140AD4943F0E9CD792C43E3216C96,Python AST parsed; not executed,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/reproducibility/phase17_round6_05_fit_identity_uncertainty_ifn.R,7612,65BFB76A37A47C82BC4CEB8FB67E60A54EA98ACA3EE1B4508F4D4DE25590B3E2,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/reproducibility/phase17_round6_06_build_identity_hold_figure.py,16007,44255DD2A610C1998878C6B99BDB083C0284EBBA376D83B69E0B4ECD6C35976C,Python AST parsed; not executed,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/reproducibility/round6_full_pipeline_resampling_handoff_2026-08-25.md,4912,DB2224CDC50173B87030831CDB93BCE5E28DD7E9471EF39BFCFC388B6B520887,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/reproducibility/round6_q1_robustness_execution_contract_2026-08-25.md,4790,DB86DDAD11F73AF9AA53AC79261274394F6524B51F0C52867BD9CFA8B89C7E88,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/reproducibility/run_6013RP_round6_full_pipeline_identity_resampling.ps1,2009,5B1B386229DB89AEAB535153FE436AD03A431748E36B3F644977BD1AE273CE13,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/reproducibility/run_6013RP_round6_overlap_depletion.ps1,1067,DEEB40995D2B2F5B4F1A88AECF6E0F1A01F4EE01373B47BBDDA214E6FD5FC53E,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/reproducibility/run_6013RP_round6_r1_hold_integration.ps1,3137,461BA2A457A1D173FBBDD07F2ED8D658B8D85D4D548A59993ADA4AB40BEABD42,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/submission_docs/Author_Confirmation.md,2061,436E5FBCD9AFA66C67E9C1EF57767246B2F8E6A8506EC24551C1D6C2F2FF774E,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/submission_docs/Cover_Letter.docx,40559,4D209CE5C96A9FFDD363D0DB99DB1BE1A4B9077EADF3E2C43DAC10AF43AAC3FA,ZIP CRC / Office XML verified,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/submission_docs/Cover_Letter.md,4432,CA1A0F0B1B298D41E89CD619F3D5074040A391734E3AA566F0CBAEF35D259F61,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/submission_docs/Manuscript.md,57887,511A4138F054AAAAC9556EB1B55D49299780D2249528245E2FB8438404066FC4,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/submission_docs/PORTAL_UPLOAD_FILENAME_MAP.csv,5197,8A25D10A217D49E11561CC26D9A562A8C6051243424F4C50868C0F26E9E6BA73,parsed 20 data rows; 6 columns,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/submission_docs/PORTAL_UPLOAD_OPTIONAL.csv,2776,789BDB7ED4A91CB28D0780A512942E70C472FB4B9700DC3BECC75CD73F04A7F3,parsed 9 data rows; 6 columns,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/submission_docs/PORTAL_UPLOAD_POLICY.txt,349,5E3C2A33FD6448BDDB968BFA574DE644364289DAC0F93C3D6F7C6311F81DC3E1,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/submission_docs/PORTAL_UPLOAD_REQUIRED.csv,2484,BA4389E8EA35316A60390C0BC91C1088A649F14CDD0B8BD5C8E06A02B9078573,parsed 11 data rows; 6 columns,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/submission_docs/Reporting_Checklist.md,2167,1F6DE09B32329D473EC7EEBE26612F4E13459F2849E0CE78EE95D90C1A59080C,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/submission_docs/Supplementary_Information.md,22704,C417326C47614120D3ECEF471AB8B54E7AD5FEE5F3D79FD16BD1E087CB35EDF8,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
04_submission/journal_submission/submission_docs/Zenodo_Metadata.json,1326,87D5A16003AF8FA8360564037B1EA359EAC0099929BA0378404ED87745067A8C,JSON parsed,PASS_WITH_SCOPE_AS_STATED
audit_tools/00_create_gateC8BR_release_env.ps1,2704,4BD52B4C63C890F7AE85AF3332D0F86EA178D0C62E8207F9D33E09E2B034F8F4,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
audit_tools/6013RP_audit_interpretation_next_stage_2026-08-06.md,5918,AD49E3C479523870EA996E2E1D9BA7061EA5294CCF964F14499A3940B45127A1,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
audit_tools/6013RP_gateC1_final_review_2026-08-06.md,8635,A99FC9FE8DE7F9374093D8816DF691E2F06EA5E5D197B4D204CC9A4769E45AE4,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
audit_tools/6013RP_gateC1_to_gateC2A_workflow_2026-08-06.md,1851,E51B090933649DB5B73982324050ABEBC228874EB079850E41749B36489AF9B5,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
audit_tools/6013RP_gateC2A_smoke_design_2026-08-06.md,2308,BF5F1755861B72C20F5D5E14571153C8951412C481E1913F2F8E5E199F5BE74A,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
audit_tools/6013RP_phase17_gateC1_hotfix_v1.1_2026-08-06.zip,10371,853F1ABA7F09D419DC9DC56BE35F0D58653C189285486195B33833C09A532407,ZIP CRC / Office XML verified,PASS_WITH_SCOPE_AS_STATED
audit_tools/6013RP_phase17_gateC1_hotfix_workflow_2026-08-06.md,530,A891A88E1236CAE71B06BE321F32F13B4FBD6ECE4A18095E1471D17F5D45A994,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
audit_tools/6013RP_phase17_gateC1_toolkit_2026-08-06.zip,25120,31B059F814D75AC3A987517FB6F715EB96315D2D5008374AAE594C8BAFFFBCF6,ZIP CRC / Office XML verified,PASS_WITH_SCOPE_AS_STATED
audit_tools/6013RP_phase17_gateC2A_smoke_toolkit_2026-08-06.zip,18911,9D7939A2B12EABFDCAEE3D3967A6B5229EED91BF482DEA05D24CDE0882F23D4E,ZIP CRC / Office XML verified,PASS_WITH_SCOPE_AS_STATED
audit_tools/6013RP_phase17_preflight_toolkit_2026-08-06.zip,14093,467B3500915178D00BCBD43CAC09436E27AF96424C7949282351F5B28570E148,ZIP CRC / Office XML verified,PASS_WITH_SCOPE_AS_STATED
audit_tools/6013RP_wyf_project_audit_toolkit_2026-08-06.zip,21557,F303AC92E6481737F92356264411BD23F8A92CBFF0F170DDE8427BFA230A20CC,ZIP CRC / Office XML verified,PASS_WITH_SCOPE_AS_STATED
audit_tools/README_6013RP_phase17_gateC1_hotfix_v1_1.md,947,9358FB34187BF65DCC6BA7FB95DC71C12889F757F92AB892826470DD55C26E9A,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
audit_tools/README_6013RP_phase17_gateC2A.md,1957,577EA249F089DFFAA8E92376FEAE022BED5D38917E54EEB687088B1239900D8A,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
audit_tools/README_6013RP_phase17_gateC2B1.md,1887,67A6F8FFA97DA35F6D3947230113F9F654BD3FB4303F07D0FB359F1586CD8017,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
audit_tools/README_6013RP_phase17_preflight.md,1118,EDE8BAD8628AAB0473C5BE16CACE66C16E88D8FA9E9222BF6AE95151229BEF10,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
audit_tools/build_6013RP_phase17_review_pack.py,11711,275956B2F45EB13174BED1A9B937BAAE94D74F77A619E696934212202F6AC246,Python AST parsed; not executed,PASS_WITH_SCOPE_AS_STATED
audit_tools/build_page_contact_sheets.py,2218,A87DBD1FE3C8992EA3DF1839C2B7D76D615E4BFEEE304F7AB64C3CA75491924E,Python AST parsed; not executed,PASS_WITH_SCOPE_AS_STATED
audit_tools/build_research_proposal_v14.py,13791,6B2681B17C969126AC6828F69B4086CD3E01802513F8DD3FE863C964BEF4F8F9,Python AST parsed; not executed,PASS_WITH_SCOPE_AS_STATED
audit_tools/build_submission_package.ps1,1012,EB104912FF0DC6553A7D188D4EADE7731A9C2DD64A1B7390DFB27F390D69788D,UTF-8 decoded; semantic review separate,PASS_WITH_SCOPE_AS_STATED
